,Decoy,Item,Option_1,Option_2,Option_3,Choice,CatchTrials,Deliberation_RT,Choice_RT,Too_Slow,Survey_ID,CouplingCondition,PhantomCondition
288,A,Tire inflator,A_A,A,B,B,,10000,408.5,0,41454,Low coupling,Undesirable
289,C,Baby crib,B,C_A,A,A,,10000,306.0,0,41454,Low coupling,Undesirable
290,S,Pressure washer,B,A,S_B,B,,10000,688.1,0,41454,Low coupling,Undesirable
291,A,Rash cream,B,A_B,A,B,,10000,378.300000001,0,41454,Low coupling,Undesirable
292,C,Water heater,C_A,A,B,A,,10000,293.700000001,0,41454,Low coupling,Undesirable
293,F,Garbage disposal,A,C,B,C,,10000,361.899999999,0,41454,Low coupling,Undesirable
294,P,Baby stroller,P_B,B,A,B,,10000,344.9,0,41454,Low coupling,Undesirable
295,P,Dehumidifier,B,A,P_A,B,,10000,742.299999999,0,41454,Low coupling,Undesirable
296,A,Slow cooker,A_A,B,A,B,,10000,434.9,0,41454,Low coupling,Undesirable
297,F,Automatic pet feeder,B,C,A,C,,10000,339.0,0,41454,Low coupling,Undesirable
298,C,Mobility scooter,C_B,A,B,B,,10000,330.5,0,41454,Low coupling,Undesirable
299,S,Baby high chair,B,A,S_B,S_B,,10000,347.5,0,41454,Low coupling,Undesirable
400,S,Baby high chair,A,S_A,B,B,,10000,467.5,0,34796,Low coupling,Weakly_desirable
401,P,Countertop blender,B,A,P_A,A,,10000,1903.0,0,34796,Low coupling,Weakly_desirable
402,A,Clothes Steamer,A_B,A,B,B,,10000,970.0,0,34796,Low coupling,Weakly_desirable
403,F,LED strip lights,C,A,B,C,,10000,614.099999905,0,34796,Low coupling,Weakly_desirable
404,C,Water heater,A,B,C_A,A,,10000,594.799999714,0,34796,Low coupling,Weakly_desirable
405,S,Security camera,S_B,B,A,B,,10000,494.799999714,0,34796,Low coupling,Weakly_desirable
406,P,Outdoor solar lights,A,B,P_B,B,,10000,712.400000095,0,34796,Low coupling,Weakly_desirable
407,F,Wagon cart,B,A,C,C,,10000,539.300000191,0,34796,Low coupling,Weakly_desirable
408,C,Mobility scooter,A,B,C_A,B,,10000,712.699999809,0,34796,Low coupling,Weakly_desirable
409,A,Cloth diapers,A,B,A_B,B,,10000,692.199999809,0,34796,Low coupling,Weakly_desirable
410,F,Kitchen Scale,C,A,B,C,,10000,583.0,0,34796,Low coupling,Weakly_desirable
411,S,Vacuum,B,S_B,A,S_B,,10000,1322.4000001,0,34796,Low coupling,Weakly_desirable
412,P,Organic fertilizer,P_B,B,A,A,,10000,3236.9000001,0,34796,Low coupling,Weakly_desirable
413,A,Rash cream,B,A_A,A,A,,10000,2076.0,0,34796,Low coupling,Weakly_desirable
414,C,Lawn mower,A,C_A,B,A,,10000,721.900000095,0,34796,Low coupling,Weakly_desirable
415,P,Solar panel system,A,B,P_A,B,,10000,5073.0999999,1,34796,Low coupling,Weakly_desirable
416,C,Pesticide,C_A,A,B,C_A,,10000,2115.70000029,0,34796,Low coupling,Weakly_desirable
417,A,Leaf Blower,A,A_B,B,A,,10000,770.900000095,0,34796,Low coupling,Weakly_desirable
418,S,Headlight bulbs,B,A,S_B,B,,10000,693.200000286,0,34796,Low coupling,Weakly_desirable
419,F,Outdoor TV antenna,A,C,B,C,,10000,1171.79999971,0,34796,Low coupling,Weakly_desirable
420,C,Insect repellent,B,C_A,A,B,,10000,731.900000095,0,34796,Low coupling,Weakly_desirable
421,P,Air purifier,A,P_A,B,B,,10000,1232.0,0,34796,Low coupling,Weakly_desirable
422,S,Air mattress,S_B,A,B,B,,10000,770.099999905,0,34796,Low coupling,Weakly_desirable
423,F,Cordless home phone,A,C,B,C,,10000,712.200000286,0,34796,Low coupling,Weakly_desirable
424,A,Tire inflator,A_A,B,A,B,,10000,4948.5999999,0,34796,Low coupling,Weakly_desirable
425,P,Wifi extender,P_A,B,A,A,,10000,1191.0,0,34796,Low coupling,Weakly_desirable
426,F,Megaphone,B,C,A,C,,10000,551.400000095,0,34796,Low coupling,Weakly_desirable
427,S,Night light,B,S_B,A,A,,10000,1420.60000038,0,34796,Low coupling,Weakly_desirable
428,A,Smart bulb,B,A_B,A,A,,10000,2497.5999999,0,34796,Low coupling,Weakly_desirable
429,C,White noise machine,B,C_B,A,C_B,,10000,1631.4000001,0,34796,Low coupling,Weakly_desirable
430,P,Dehumidifier,A,B,P_A,B,,10000,1580.0999999,0,34796,Low coupling,Weakly_desirable
431,C,Baby crib,C_A,A,B,A,,10000,425.400000095,0,34796,Low coupling,Weakly_desirable
432,A,Slow cooker,B,A_B,A,B,,10000,825.099999905,0,34796,Low coupling,Weakly_desirable
433,F,Fire extinguisher,C,B,A,C,,10000,1930.69999981,0,34796,Low coupling,Weakly_desirable
434,S,Metal detector,A,S_A,B,B,,10000,568.400000095,0,34796,Low coupling,Weakly_desirable
435,P,Baby stroller,A,P_A,B,B,,10000,1312.0999999,0,34796,Low coupling,Weakly_desirable
436,C,Puree machine,B,A,C_B,A,,10000,6541.0999999,1,34796,Low coupling,Weakly_desirable
437,A,Walker with seat,B,A,A_A,A,,10000,1375.19999981,0,34796,Low coupling,Weakly_desirable
438,S,Air Fryer Oven,S_B,A,B,S_B,,10000,620.400000095,0,34796,Low coupling,Weakly_desirable
439,F,Garbage disposal,C,A,B,C,,10000,900.299999714,0,34796,Low coupling,Weakly_desirable
440,C,Smart lock,A,C_A,B,A,,10000,2365.39999962,0,34796,Low coupling,Weakly_desirable
441,P,Electric mop,A,B,P_B,A,,10000,617.900000095,0,34796,Low coupling,Weakly_desirable
442,F,Hearing aid,C,A,B,C,,10000,419.400000095,0,34796,Low coupling,Weakly_desirable
443,S,Pressure washer,A,B,S_A,A,,10000,569.099999905,0,34796,Low coupling,Weakly_desirable
444,A,Car seat,B,A,A_A,A,,10000,609.0,0,34796,Low coupling,Weakly_desirable
445,F,Microwave,A,B,C,A,,10000,1064.4000001,0,34796,Low coupling,Weakly_desirable
446,C,Car vacuum,B,C_A,A,A,,10000,4669.0999999,0,34796,Low coupling,Weakly_desirable
447,A,UV lamp,B,A_B,A,A,,10000,578.400000095,0,34796,Low coupling,Weakly_desirable
448,S,Odor neutralizer,A,S_A,B,A,,10000,687.699999809,0,34796,Low coupling,Weakly_desirable
449,P,Paint sprayer,B,A,P_B,B,,10000,1881.9000001,0,34796,Low coupling,Weakly_desirable
450,C,Mobility scooter,B,C_B,A,B,,10000,599.5,0,34796,Low coupling,Weakly_desirable
451,P,Solar panel system,P_B,A,B,B,,10000,898.799999714,0,34796,Low coupling,Weakly_desirable
452,A,UV lamp,A,B,A_A,A,,10000,422.599999905,0,34796,Low coupling,Weakly_desirable
453,F,Megaphone,C,A,B,C,,10000,3599.0,0,34796,Low coupling,Weakly_desirable
454,S,Odor neutralizer,B,S_B,A,B,,10000,651.299999714,0,34796,Low coupling,Weakly_desirable
455,A,Smart bulb,A,B,A_A,A,,10000,3115.29999971,0,34796,Low coupling,Weakly_desirable
456,C,Water heater,A,C_B,B,A,,10000,1960.69999981,0,34796,Low coupling,Weakly_desirable
457,F,Rechargeable AA batteries,A,B,C,C,,10000,1829.5999999,0,34796,Low coupling,Weakly_desirable
458,P,Electric mop,A,P_A,B,A,,10000,893.899999619,0,34796,Low coupling,Weakly_desirable
459,S,Pressure washer,S_B,B,A,A,,10000,5169.69999981,1,34796,Low coupling,Weakly_desirable
460,C,Puree machine,A,B,C_A,A,,10000,459.199999809,0,34796,Low coupling,Weakly_desirable
461,A,Leaf Blower,A,A_A,B,A,,10000,1989.39999962,0,34796,Low coupling,Weakly_desirable
462,S,Night light,B,A,S_A,A,,10000,329.200000286,0,34796,Low coupling,Weakly_desirable
463,F,Kitchen Scale,C,B,A,C,,10000,429.900000095,0,34796,Low coupling,Weakly_desirable
464,P,Dehumidifier,A,B,P_B,A,,10000,645.100000381,0,34796,Low coupling,Weakly_desirable
465,P,Outdoor solar lights,B,A,P_A,B,,10000,377.5,0,34796,Low coupling,Weakly_desirable
466,A,Slow cooker,A,A_A,B,B,,10000,731.300000191,0,34796,Low coupling,Weakly_desirable
467,C,Baby crib,B,C_B,A,B,,10000,3418.30000019,0,34796,Low coupling,Weakly_desirable
468,S,Vacuum,B,S_A,A,S_A,,10000,858.199999809,0,34796,Low coupling,Weakly_desirable
469,F,Fire extinguisher,B,A,C,C,,10000,2869.30000019,0,34796,Low coupling,Weakly_desirable
470,C,Smart lock,A,C_B,B,A,,10000,1466.80000019,0,34796,Low coupling,Weakly_desirable
471,S,Headlight bulbs,S_A,B,A,A,,10000,478.399999619,0,34796,Low coupling,Weakly_desirable
472,P,Countertop blender,B,P_B,A,A,,10000,438.199999809,0,34796,Low coupling,Weakly_desirable
473,F,Hearing aid,B,C,A,C,,10000,778.600000381,0,34796,Low coupling,Weakly_desirable
474,A,Rash cream,A_B,B,A,B,,10000,1168.0999999,0,34796,Low coupling,Weakly_desirable
475,F,Cordless home phone,B,C,A,C,,10000,689.0,0,34796,Low coupling,Weakly_desirable
476,S,Metal detector,S_B,B,A,B,,10000,1434.5,0,34796,Low coupling,Weakly_desirable
477,P,Air purifier,B,A,P_B,B,,10000,751.900000095,0,34796,Low coupling,Weakly_desirable
478,C,Pesticide,B,C_B,A,B,,10000,578.700000286,0,34796,Low coupling,Weakly_desirable
479,A,Clothes Steamer,B,A,A_A,B,,10000,882.0,0,34796,Low coupling,Weakly_desirable
480,P,Wifi extender,B,P_B,A,A,,10000,2306.5,0,34796,Low coupling,Weakly_desirable
481,S,Air Fryer Oven,A,S_A,B,A,,10000,562.800000191,0,34796,Low coupling,Weakly_desirable
482,C,Lawn mower,A,B,C_B,B,,10000,1594.19999981,0,34796,Low coupling,Weakly_desirable
483,A,Tire inflator,A_B,A,B,B,,10000,2931.80000019,0,34796,Low coupling,Weakly_desirable
484,F,Inflatable baby pool,C,A,B,A,,10000,1151.20000029,0,34796,Low coupling,Weakly_desirable
485,C,White noise machine,B,A,C_A,A,,10000,3210.19999981,0,34796,Low coupling,Weakly_desirable
486,F,LED strip lights,B,C,A,C,,10000,3460.80000019,0,34796,Low coupling,Weakly_desirable
487,A,Walker with seat,A_B,B,A,A_B,,10000,1492.0,0,34796,Low coupling,Weakly_desirable
488,P,Baby stroller,B,A,P_B,A,,10000,412.0,0,34796,Low coupling,Weakly_desirable
489,S,Baby high chair,S_B,A,B,B,,10000,3023.0999999,0,34796,Low coupling,Weakly_desirable
490,S,Security camera,S_A,A,B,A,,10000,2430.5999999,0,34796,Low coupling,Weakly_desirable
491,C,Insect repellent,B,A,C_B,B,,10000,660.300000191,0,34796,Low coupling,Weakly_desirable
492,F,Microwave,B,A,C,C,,10000,3670.69999981,0,34796,Low coupling,Weakly_desirable
493,P,Paint sprayer,A,B,P_A,A,,10000,1070.30000019,0,34796,Low coupling,Weakly_desirable
494,A,Car seat,A,B,A_B,A,,10000,1020.30000019,0,34796,Low coupling,Weakly_desirable
495,C,Car vacuum,C_B,A,B,B,,10000,1187.69999981,0,34796,Low coupling,Weakly_desirable
496,F,Wagon cart,A,C,B,C,,10000,391.400000095,0,34796,Low coupling,Weakly_desirable
497,S,Air mattress,A,B,S_A,B,,10000,999.099999905,0,34796,Low coupling,Weakly_desirable
498,A,Cloth diapers,B,A_A,A,A_A,,10000,3739.5,0,34796,Low coupling,Weakly_desirable
499,P,Organic fertilizer,P_A,A,B,B,,10000,712.300000191,0,34796,Low coupling,Weakly_desirable
500,P,Baby stroller,A,P_B,B,B,,10000,353.600000024,0,44066,High coupling,Weakly_desirable
501,A,Cloth diapers,B,A_A,A,B,,10000,797.5,0,44066,High coupling,Weakly_desirable
502,S,Vacuum,A,B,S_B,S_B,,10000,424.100000024,0,44066,High coupling,Weakly_desirable
503,F,Automatic pet feeder,B,A,C,C,,10000,570.899999976,0,44066,High coupling,Weakly_desirable
504,C,Puree machine,B,A,C_B,B,,10000,465.199999928,0,44066,High coupling,Weakly_desirable
505,F,Cordless home phone,C,A,B,C,,10000,371.800000072,0,44066,High coupling,Weakly_desirable
506,P,Solar panel system,B,P_B,A,B,,10000,450.700000048,0,44066,High coupling,Weakly_desirable
507,A,Smart bulb,A,B,A_B,A,,10000,436.299999952,0,44066,High coupling,Weakly_desirable
508,C,Mobility scooter,A,B,C_A,A,,10000,581.700000048,0,44066,High coupling,Weakly_desirable
509,S,Air mattress,S_A,B,A,B,,10000,707.600000024,0,44066,High coupling,Weakly_desirable
510,S,Headlight bulbs,A,S_A,B,A,,10000,663.299999952,0,44066,High coupling,Weakly_desirable
511,P,Paint sprayer,B,P_B,A,A,,10000,585.100000024,0,44066,High coupling,Weakly_desirable
512,A,Rash cream,B,A,A_A,B,,10000,571.0,0,44066,High coupling,Weakly_desirable
513,F,Fire extinguisher,C,A,B,C,,10000,380.900000095,0,44066,High coupling,Weakly_desirable
514,C,Water heater,B,A,C_B,B,,10000,404.800000072,0,44066,High coupling,Weakly_desirable
515,P,Air purifier,A,P_B,B,B,,10000,618.100000024,0,44066,High coupling,Weakly_desirable
516,S,Air Fryer Oven,S_B,B,A,B,,10000,687.800000072,0,44066,High coupling,Weakly_desirable
517,A,Leaf Blower,A_B,B,A,A,,10000,1092.69999993,0,44066,High coupling,Weakly_desirable
518,C,Insect repellent,A,C_B,B,B,,10000,696.599999905,0,44066,High coupling,Weakly_desirable
519,F,Inflatable baby pool,B,A,C,C,,10000,462.5,0,44066,High coupling,Weakly_desirable
520,F,Outdoor TV antenna,A,B,C,C,,10000,549.5,0,44066,High coupling,Weakly_desirable
521,P,Electric mop,B,P_A,A,B,,10000,388.700000048,0,44066,High coupling,Weakly_desirable
522,A,UV lamp,A,A_A,B,B,,10000,530.899999976,0,44066,High coupling,Weakly_desirable
523,C,Car vacuum,B,C_A,A,A,,10000,2378.4000001,0,44066,High coupling,Weakly_desirable
524,S,Security camera,A,S_A,B,A,,10000,565.299999952,0,44066,High coupling,Weakly_desirable
525,S,Night light,B,S_B,A,A,,10000,417.5,0,44066,High coupling,Weakly_desirable
526,C,Lawn mower,C_A,A,B,A,,10000,1375.80000007,0,44066,High coupling,Weakly_desirable
527,A,Tire inflator,A,A_B,B,A_B,,10000,360.600000024,0,44066,High coupling,Weakly_desirable
528,F,Microwave,A,B,C,C,,10000,540.899999976,0,44066,High coupling,Weakly_desirable
529,P,Countertop blender,A,P_A,B,A,,10000,422.899999976,0,44066,High coupling,Weakly_desirable
530,F,Alarm clock,A,C,B,C,,10000,342.0,0,44066,High coupling,Weakly_desirable
531,S,Pressure washer,B,S_A,A,S_A,,10000,960.799999952,0,44066,High coupling,Weakly_desirable
532,A,Slow cooker,A_A,A,B,A,,10000,470.100000024,0,44066,High coupling,Weakly_desirable
533,P,Dehumidifier,P_B,B,A,A,,10000,1160.80000007,0,44066,High coupling,Weakly_desirable
534,C,White noise machine,B,C_B,A,B,,10000,1562.5,0,44066,High coupling,Weakly_desirable
535,F,Wagon cart,B,A,C,A,,10000,1622.5,0,44066,High coupling,Weakly_desirable
536,P,Organic fertilizer,B,A,P_B,A,,10000,559.700000048,0,44066,High coupling,Weakly_desirable
537,S,Metal detector,A,S_A,B,B,,10000,587.100000024,0,44066,High coupling,Weakly_desirable
538,C,Smart lock,B,C_B,A,C_B,,10000,865.299999952,0,44066,High coupling,Weakly_desirable
539,A,Walker with seat,B,A,A_B,B,,10000,1569.70000005,0,44066,High coupling,Weakly_desirable
540,S,Odor neutralizer,A,S_A,B,B,,10000,433.600000024,0,44066,High coupling,Weakly_desirable
541,C,Baby crib,A,B,C_B,B,,10000,1672.29999995,0,44066,High coupling,Weakly_desirable
542,A,Car seat,A,A_B,B,A,,10000,1068.19999993,0,44066,High coupling,Weakly_desirable
543,P,Wifi extender,P_A,B,A,B,,10000,419.799999952,0,44066,High coupling,Weakly_desirable
544,F,Hearing aid,C,A,B,C,,10000,964.799999952,0,44066,High coupling,Weakly_desirable
545,F,Megaphone,A,C,B,C,,10000,532.199999928,0,44066,High coupling,Weakly_desirable
546,A,Clothes Steamer,A,A_B,B,B,,10000,821.200000048,0,44066,High coupling,Weakly_desirable
547,P,Outdoor solar lights,P_B,A,B,A,,10000,441.799999952,0,44066,High coupling,Weakly_desirable
548,S,Baby high chair,A,S_B,B,B,,10000,772.900000095,0,44066,High coupling,Weakly_desirable
549,C,Pesticide,C_B,B,A,B,,10000,520.700000048,0,44066,High coupling,Weakly_desirable
550,F,Pepper spray,B,C,A,C,,10000,525.799999952,0,44066,High coupling,Weakly_desirable
551,P,Organic fertilizer,A,B,P_A,A,,10000,434.399999976,0,44066,High coupling,Weakly_desirable
552,A,Walker with seat,A,A_A,B,A,,10000,795.100000024,0,44066,High coupling,Weakly_desirable
553,C,Baby crib,A,B,C_A,A,,10000,2188.89999998,0,44066,High coupling,Weakly_desirable
554,S,Odor neutralizer,A,B,S_B,A,,10000,788.5,0,44066,High coupling,Weakly_desirable
555,S,Air mattress,B,A,S_B,B,,10000,1384.20000005,0,44066,High coupling,Weakly_desirable
556,C,Puree machine,B,C_A,A,A,,10000,537.300000072,0,44066,High coupling,Weakly_desirable
557,F,Outdoor TV antenna,C,A,B,C,,10000,646.100000024,0,44066,High coupling,Weakly_desirable
558,A,Tire inflator,A,A_A,B,B,,10000,1440.80000007,0,44066,High coupling,Weakly_desirable
559,P,Solar panel system,A,B,P_A,B,,10000,425.5,0,44066,High coupling,Weakly_desirable
560,A,Smart bulb,A_A,A,B,A,,10000,445.100000024,0,44066,High coupling,Weakly_desirable
561,C,White noise machine,A,B,C_A,B,,10000,785.199999928,0,44066,High coupling,Weakly_desirable
562,F,Cordless home phone,A,B,C,C,,10000,506.5,0,44066,High coupling,Weakly_desirable
563,P,Outdoor solar lights,A,B,P_A,B,,10000,702.899999976,0,44066,High coupling,Weakly_desirable
564,S,Night light,B,S_A,A,S_A,,10000,762.599999905,0,44066,High coupling,Weakly_desirable
565,S,Metal detector,A,S_B,B,S_B,,10000,898.200000048,0,44066,High coupling,Weakly_desirable
566,A,Rash cream,A_B,B,A,B,,10000,383.5,0,44066,High coupling,Weakly_desirable
567,C,Car vacuum,C_B,B,A,B,,10000,951.299999952,0,44066,High coupling,Weakly_desirable
568,P,Electric mop,B,P_B,A,B,,10000,424.700000048,0,44066,High coupling,Weakly_desirable
569,F,Automatic pet feeder,C,B,A,C,,10000,551.800000072,0,44066,High coupling,Weakly_desirable
570,C,Water heater,A,B,C_A,A,,10000,511.5,0,44066,High coupling,Weakly_desirable
571,A,Car seat,A,B,A_A,A,,10000,409.199999928,0,44066,High coupling,Weakly_desirable
572,P,Countertop blender,P_B,B,A,A,,10000,421.900000095,0,44066,High coupling,Weakly_desirable
573,S,Vacuum,B,S_A,A,B,,10000,1582.0,0,44066,High coupling,Weakly_desirable
574,F,Alarm clock,B,A,C,C,,10000,438.399999976,0,44066,High coupling,Weakly_desirable
575,S,Headlight bulbs,B,A,S_B,B,,10000,2716.80000007,0,44066,High coupling,Weakly_desirable
576,F,Fire extinguisher,C,A,B,C,,10000,421.200000048,0,44066,High coupling,Weakly_desirable
577,A,Slow cooker,A,A_B,B,B,,10000,506.699999928,0,44066,High coupling,Weakly_desirable
578,P,Dehumidifier,A,P_A,B,A,,10000,524.299999952,0,44066,High coupling,Weakly_desirable
579,C,Pesticide,C_A,A,B,A,,10000,1818.20000005,0,44066,High coupling,Weakly_desirable
580,S,Pressure washer,B,S_B,A,S_B,,10000,648.399999976,0,44066,High coupling,Weakly_desirable
581,P,Paint sprayer,B,P_A,A,B,,10000,1159.79999995,0,44066,High coupling,Weakly_desirable
582,F,Microwave,B,C,A,C,,10000,1284.0,0,44066,High coupling,Weakly_desirable
583,C,Lawn mower,A,C_B,B,B,,10000,930.599999905,0,44066,High coupling,Weakly_desirable
584,A,Clothes Steamer,A_A,A,B,A,,10000,429.5,0,44066,High coupling,Weakly_desirable
585,S,Baby high chair,A,B,S_A,A,,10000,1092.4000001,0,44066,High coupling,Weakly_desirable
586,C,Smart lock,A,B,C_A,B,,10000,1213.89999998,0,44066,High coupling,Weakly_desirable
587,F,Hearing aid,B,C,A,C,,10000,3866.4000001,0,44066,High coupling,Weakly_desirable
588,P,Wifi extender,A,B,P_B,B,,10000,2095.5,0,44066,High coupling,Weakly_desirable
589,A,Cloth diapers,A_B,A,B,B,,10000,445.5,0,44066,High coupling,Weakly_desirable
590,S,Security camera,A,B,S_B,B,,10000,413.5,0,44066,High coupling,Weakly_desirable
591,F,Inflatable baby pool,A,C,B,C,,10000,471.699999928,0,44066,High coupling,Weakly_desirable
592,P,Baby stroller,B,A,P_A,B,,10000,472.799999952,0,44066,High coupling,Weakly_desirable
593,C,Insect repellent,B,A,C_A,A,,10000,1440.19999993,0,44066,High coupling,Weakly_desirable
594,A,UV lamp,A_B,B,A,B,,10000,862.0,0,44066,High coupling,Weakly_desirable
595,P,Air purifier,A,P_A,B,A,,10000,1081.69999993,0,44066,High coupling,Weakly_desirable
596,A,Leaf Blower,A_A,A,B,A,,10000,507.700000048,0,44066,High coupling,Weakly_desirable
597,C,Mobility scooter,B,A,C_B,A,,10000,727.0,0,44066,High coupling,Weakly_desirable
598,F,Electric kettle,C,B,A,A,,10000,1730.70000005,0,44066,High coupling,Weakly_desirable
599,S,Air Fryer Oven,B,A,S_A,A,,10000,1930.89999998,0,44066,High coupling,Weakly_desirable
600,S,Air Fryer Oven,S_A,B,A,A,,10000,1932.8,0,33898,High coupling,Weakly_desirable
601,A,Clothes Steamer,A,B,A_B,B,,10000,985.100000001,0,33898,High coupling,Weakly_desirable
602,P,Solar panel system,B,P_A,A,B,,10000,2662.0,0,33898,High coupling,Weakly_desirable
603,F,Hearing aid,C,B,A,C,,10000,1033.9,0,33898,High coupling,Weakly_desirable
604,C,Smart lock,A,C_B,B,C_B,,10000,1093.6,0,33898,High coupling,Weakly_desirable
605,A,Slow cooker,B,A,A_B,B,,10000,1067.8,0,33898,High coupling,Weakly_desirable
606,P,Outdoor solar lights,P_B,B,A,B,,10000,1606.8,0,33898,High coupling,Weakly_desirable
607,S,Air mattress,S_B,B,A,A,,10000,2322.1,0,33898,High coupling,Weakly_desirable
608,C,Water heater,A,B,C_A,A,,10000,1509.2,0,33898,High coupling,Weakly_desirable
609,F,LED strip lights,C,B,A,C,,10000,954.100000001,0,33898,High coupling,Weakly_desirable
610,F,Cordless home phone,A,C,B,C,,10000,2175.6,0,33898,High coupling,Weakly_desirable
611,S,Metal detector,S_A,B,A,S_A,,10000,1471.3,0,33898,High coupling,Weakly_desirable
612,P,Dehumidifier,B,A,P_A,A,,10000,2374.7,0,33898,High coupling,Weakly_desirable
613,A,UV lamp,B,A,A_A,A,,10000,1447.5,0,33898,High coupling,Weakly_desirable
614,C,Insect repellent,B,A,C_B,B,,10000,394.5,0,33898,High coupling,Weakly_desirable
615,P,Countertop blender,P_A,B,A,A,,10000,2878.9,0,33898,High coupling,Weakly_desirable
616,F,Kitchen Scale,A,C,B,C,,10000,2135.0,0,33898,High coupling,Weakly_desirable
617,A,Leaf Blower,A,B,A_A,B,,10000,485.699999999,0,33898,High coupling,Weakly_desirable
618,S,Headlight bulbs,S_A,B,A,B,,10000,847.0,0,33898,High coupling,Weakly_desirable
619,C,Lawn mower,C_A,B,A,A,,10000,1432.9,0,33898,High coupling,Weakly_desirable
620,A,Rash cream,B,A_B,A,B,,10000,946.5,0,33898,High coupling,Weakly_desirable
621,C,White noise machine,C_A,B,A,A,,10000,1824.6,0,33898,High coupling,Weakly_desirable
622,F,Fire extinguisher,A,C,B,C,,10000,993.900000002,0,33898,High coupling,Weakly_desirable
623,P,Organic fertilizer,B,A,P_A,B,,10000,1896.8,0,33898,High coupling,Weakly_desirable
624,S,Vacuum,B,A,S_B,S_B,,10000,608.099999998,0,33898,High coupling,Weakly_desirable
625,S,Security camera,S_B,B,A,S_B,,10000,699.899999999,0,33898,High coupling,Weakly_desirable
626,C,Car vacuum,A,C_A,B,C_A,,10000,397.5,0,33898,High coupling,Weakly_desirable
627,P,Electric mop,P_A,A,B,A,,10000,2583.1,0,33898,High coupling,Weakly_desirable
628,A,Cloth diapers,B,A_B,A,A_B,,10000,1762.0,0,33898,High coupling,Weakly_desirable
629,F,Outdoor TV antenna,B,A,C,C,,10000,1489.3,0,33898,High coupling,Weakly_desirable
630,F,Alarm clock,C,A,B,C,,10000,692.0,0,33898,High coupling,Weakly_desirable
